,Unnamed: 0,song_popularity,song_duration_ms,acousticness,danceability,energy,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
5177,5177,43.0,132447.0,0.711,0.657,0.558,0.0,0.334,8.736,1.0,0.0413,77.849,4.0,0.906
5178,5178,36.0,142626.0,0.775,0.596,0.327,0.0,0.232,11.569,1.0,0.0319,102.198,4.0,0.65
5179,5179,36.0,137960.0,0.449,0.435,0.295,7.0,0.11,9.043,1.0,0.0276,94.292,4.0,0.49
5180,5180,31.0,189573.0,0.906,0.512,0.295,2.0,0.141,14.377,1.0,0.0344,97.955,4.0,0.579
5181,5181,47.0,162506.0,0.659,0.519,0.374,7.0,0.644,13.115,1.0,0.0314,109.253,4.0,0.521
5182,5182,44.0,123360.0,0.69,0.6990000000000001,0.408,11.0,0.145,11.46,1.0,0.096,171.922,4.0,0.842
5183,5183,37.0,146133.0,0.664,0.608,0.684,4.0,0.0897,9.806,1.0,0.0419,89.074,4.0,0.873
5184,5184,49.0,133866.0,0.595,0.701,0.497,4.0,0.118,10.05,1.0,0.0316,96.513,4.0,0.963
5185,5185,37.0,134453.0,0.7190000000000001,0.738,0.538,2.0,0.0653,10.118,1.0,0.0374,97.487,4.0,0.81
5186,5186,38.0,173960.0,0.703,0.334,0.31,2.0,0.279,9.126,1.0,0.0295,109.171,4.0,0.48
5187,5187,48.0,194400.0,0.629,0.795,0.448,4.0,0.0659,13.427,1.0,0.0444,122.318,4.0,0.96
5188,5188,31.0,152986.0,0.7240000000000001,0.545,0.194,10.0,0.193,10.909,1.0,0.0279,96.515,4.0,0.515
5189,5189,41.0,168466.0,0.552,0.705,0.451,2.0,0.118,8.469,1.0,0.0275,125.86,4.0,0.704
5190,5190,38.0,164640.0,0.551,0.449,0.537,6.0,0.412,13.138,1.0,0.0392,119.689,4.0,0.961
5191,5191,32.0,134786.0,0.618,0.527,0.439,6.0,0.345,11.593,1.0,0.0323,110.195,4.0,0.659
5192,5192,33.0,198733.0,0.7240000000000001,0.364,0.318,2.0,0.151,13.345,1.0,0.0308,131.155,3.0,0.525
5193,5193,38.0,132320.0,0.488,0.6729999999999999,0.44,8.0,0.0653,10.761,1.0,0.0935,75.239,4.0,0.845
5194,5194,32.0,183400.0,0.334,0.6,0.843,2.0,0.346,7.489,1.0,0.0462,115.081,4.0,0.866
5195,5195,53.0,140440.0,0.6990000000000001,0.6809999999999999,0.638,4.0,0.0581,7.818,1.0,0.0367,96.882,4.0,0.677
5196,5196,32.0,129360.0,0.489,0.67,0.413,9.0,0.119,14.734,1.0,0.18,165.823,4.0,0.593
5197,5197,29.0,127520.0,0.743,0.747,0.563,1.0,0.144,8.47,1.0,0.0642,83.311,4.0,0.942
5198,5198,34.0,192946.0,0.851,0.516,0.438,0.0,0.403,11.834,1.0,0.0321,132.519,4.0,0.42
5199,5199,39.0,139733.0,0.91,0.528,0.121,9.0,0.125,21.213,1.0,0.0345,87.834,4.0,0.38
5200,5200,32.0,139093.0,0.54,0.498,0.555,4.0,0.26,11.577,1.0,0.0468,184.891,3.0,0.888
5201,5201,35.0,157960.0,0.879,0.506,0.182,0.0,0.134,17.9,1.0,0.0552,101.797,4.0,0.398
5202,5202,39.0,133333.0,0.445,0.63,0.448,5.0,0.271,15.015,1.0,0.0271,104.024,4.0,0.753
5203,5203,40.0,153333.0,0.642,0.552,0.362,11.0,0.124,9.847,1.0,0.0297,115.023,4.0,0.639
5204,5204,56.0,152600.0,0.725,0.341,0.252,3.0,0.287,14.869,1.0,0.0288,81.058,4.0,0.399
5205,5205,32.0,182573.0,0.878,0.596,0.366,10.0,0.23,14.933,1.0,0.0325,145.717,4.0,0.853
5206,5206,32.0,149200.0,0.899,0.32,0.297,7.0,0.347,15.054,0.0,0.0357,102.12,4.0,0.445
5207,5207,37.0,140733.0,0.863,0.4270000000000001,0.209,9.0,0.103,13.851,1.0,0.0308,102.668,3.0,0.333
5208,5208,54.0,138800.0,0.792,0.784,0.451,8.0,0.115,11.225,0.0,0.0723,100.303,4.0,0.78
5209,5209,35.0,140160.0,0.738,0.602,0.488,10.0,0.254,11.649,1.0,0.031,134.218,4.0,0.97
5210,5210,34.0,151693.0,0.738,0.66,0.801,4.0,0.627,8.446,1.0,0.115,104.374,4.0,0.867
5211,5211,54.0,157893.0,0.7759999999999999,0.563,0.331,9.0,0.125,9.681,1.0,0.0283,105.761,4.0,0.608
5212,5212,31.0,172920.0,0.0234,0.79,0.523,5.0,0.109,7.627,1.0,0.0293,122.358,4.0,0.606
5213,5213,33.0,123240.0,0.305,0.608,0.691,0.0,0.067,10.119,1.0,0.0331,118.942,4.0,0.921
5214,5214,43.0,169933.0,0.518,0.519,0.319,11.0,0.096,13.142,1.0,0.0287,121.647,4.0,0.473
5215,5215,44.0,172245.0,0.921,0.684,0.277,4.0,0.124,13.1,1.0,0.0533,145.155,4.0,0.642
5216,5216,32.0,157160.0,0.8140000000000001,0.425,0.291,7.0,0.143,10.554,1.0,0.0315,114.574,4.0,0.393
5217,5217,58.0,138640.0,0.909,0.5539999999999999,0.186,1.0,0.11,15.846,1.0,0.0379,81.181,3.0,0.2
5218,5218,31.0,160440.0,0.7509999999999999,0.575,0.435,9.0,0.0795,11.801,1.0,0.0326,135.955,4.0,0.739
5219,5219,43.0,156160.0,0.563,0.611,0.412,11.0,0.24,12.513,1.0,0.0282,105.811,4.0,0.713
5220,5220,44.0,167693.0,0.884,0.555,0.218,10.0,0.289,11.793,1.0,0.0319,111.584,4.0,0.612
5221,5221,65.0,235733.0,0.8029999999999999,0.726,0.474,1.0,0.258,7.834,0.0,0.0491,116.027,4.0,0.57
5222,5222,48.0,148280.0,0.652,0.674,0.365,11.0,0.14,10.23,1.0,0.0758,118.009,4.0,0.532
5223,5223,31.0,149546.0,0.534,0.455,0.441,5.0,0.124,11.119,1.0,0.08,189.169,3.0,0.633
5224,5224,32.0,130000.0,0.8240000000000001,0.607,0.624,11.0,0.102,2.983,1.0,0.0336,100.809,4.0,0.694
5225,5225,38.0,144040.0,0.88,0.476,0.237,7.0,0.485,12.795,1.0,0.0292,104.614,3.0,0.4
5226,5226,31.0,148400.0,0.585,0.413,0.254,1.0,0.138,9.899,1.0,0.0281,76.904,4.0,0.526
5227,5227,38.0,196400.0,0.392,0.5379999999999999,0.492,2.0,0.051,14.736,1.0,0.0323,166.049,4.0,0.899
5228,5228,33.0,157000.0,0.4370000000000001,0.5710000000000001,0.653,2.0,0.205,9.043,1.0,0.0378,171.06,4.0,0.851
5229,5229,33.0,142880.0,0.838,0.425,0.342,10.0,0.147,10.81,1.0,0.0282,139.205,5.0,0.365
5230,5230,49.0,141466.0,0.828,0.552,0.336,7.0,0.324,10.712,1.0,0.0311,105.479,4.0,0.553
5231,5231,32.0,139906.0,0.378,0.7190000000000001,0.653,2.0,0.129,11.572,1.0,0.0305,106.718,4.0,0.96
5232,5232,33.0,152733.0,0.95,0.342,0.135,8.0,0.335,13.416,1.0,0.0313,83.0,4.0,0.387
5233,5233,59.0,200493.0,0.7040000000000001,0.684,0.45,7.0,0.243,10.422,1.0,0.0332,102.902,4.0,0.639
5234,5234,43.0,183720.0,0.447,0.6629999999999999,0.387,10.0,0.121,9.271,1.0,0.03,124.671,4.0,0.681
5235,5235,35.0,156133.0,0.7240000000000001,0.708,0.463,5.0,0.0904,13.748,1.0,0.0436,117.262,4.0,0.961
5236,5236,49.0,157933.0,0.7140000000000001,0.675,0.49,6.0,0.113,7.818,1.0,0.0395,84.409,4.0,0.353
5237,5237,33.0,131400.0,0.805,0.508,0.537,0.0,0.085,7.156,1.0,0.0288,146.144,4.0,0.941
5238,5238,25.0,170200.0,0.8640000000000001,0.626,0.28,3.0,0.165,14.833,1.0,0.0332,132.389,4.0,0.776
5239,5239,53.0,156666.0,0.556,0.763,0.364,5.0,0.0792,14.244,1.0,0.0559,137.132,4.0,0.715
5240,5240,50.0,200493.0,0.476,0.518,0.404,8.0,0.103,14.134,1.0,0.0302,96.146,3.0,0.436
5241,5241,32.0,166000.0,0.411,0.547,0.265,9.0,0.109,16.803,1.0,0.0249,93.106,4.0,0.385
5242,5242,31.0,209306.0,0.118,0.601,0.711,0.0,0.43,3.998,1.0,0.0255,115.168,4.0,0.719
5243,5243,56.0,151731.0,0.477,0.62,0.711,1.0,0.0812,6.943,1.0,0.035,98.263,4.0,0.96
5244,5244,53.0,187373.0,0.944,0.458,0.275,10.0,0.271,11.498,1.0,0.0261,88.718,4.0,0.449
5245,5245,57.0,175866.0,0.168,0.589,0.501,0.0,0.0741,11.665,1.0,0.031,131.064,4.0,0.969
5246,5246,29.0,146466.0,0.775,0.56,0.593,6.0,0.0917,7.622,1.0,0.0313,154.311,4.0,0.862
5247,5247,35.0,157933.0,0.843,0.528,0.146,0.0,0.101,13.271,1.0,0.0288,133.894,4.0,0.336
5248,5248,33.0,146733.0,0.172,0.921,0.384,5.0,0.0748,17.658,1.0,0.0714,110.852,4.0,0.966
5249,5249,34.0,126200.0,0.966,0.623,0.331,1.0,0.244,9.349,1.0,0.0287,90.308,4.0,0.689
5250,5250,26.0,125266.0,0.4370000000000001,0.48,0.436,0.0,0.239,12.947,1.0,0.0338,165.717,4.0,0.939
5251,5251,32.0,185013.0,0.038,0.628,0.536,4.0,0.115,10.905,0.0,0.0324,74.862,4.0,0.704
5252,5252,27.0,209733.0,0.00368,0.634,0.686,0.0,0.116,5.86,1.0,0.0252,104.676,4.0,0.457
5253,5253,28.0,201240.0,0.518,0.5770000000000001,0.405,4.0,0.106,11.211,1.0,0.038,112.791,3.0,0.296
5254,5254,44.0,139560.0,0.354,0.7879999999999999,0.832,4.0,0.1,10.783,1.0,0.0981,101.045,4.0,0.91
5255,5255,40.0,168360.0,0.314,0.638,0.447,9.0,0.0727,16.228,1.0,0.0276,97.534,4.0,0.81
5256,5256,32.0,158973.0,0.32,0.3670000000000001,0.506,8.0,0.336,10.522,1.0,0.0378,114.45,4.0,0.664
5257,5257,32.0,221400.0,0.5770000000000001,0.7090000000000001,0.295,4.0,0.248,16.319,1.0,0.0753,88.364,4.0,0.496
5258,5258,35.0,177266.0,0.605,0.657,0.808,0.0,0.291,8.564,1.0,0.0445,89.918,4.0,0.926
5259,5259,24.0,163800.0,0.499,0.455,0.479,5.0,0.121,10.417,1.0,0.0272,188.482,4.0,0.826
5260,5260,42.0,171653.0,0.458,0.598,0.483,7.0,0.36,7.474,1.0,0.0292,130.663,4.0,0.452
5261,5261,37.0,144733.0,0.0884,0.448,0.597,0.0,0.149,12.201,1.0,0.0381,98.494,4.0,0.514
5262,5262,21.0,160920.0,0.267,0.627,0.672,3.0,0.746,10.458,1.0,0.032,132.396,4.0,0.908
5263,5263,31.0,138853.0,0.445,0.705,0.66,0.0,0.065,9.349,1.0,0.0322,139.379,4.0,0.972
5264,5264,57.0,314226.0,0.153,0.604,0.459,0.0,0.275,13.19,1.0,0.0321,105.908,4.0,0.505
5265,5265,31.0,146800.0,0.422,0.7559999999999999,0.532,7.0,0.176,11.143,1.0,0.0322,115.672,4.0,0.976
5266,5266,47.0,213440.0,0.207,0.381,0.335,2.0,0.1,12.797,1.0,0.0362,83.792,4.0,0.259
5267,5267,27.0,143373.0,0.569,0.503,0.208,2.0,0.112,16.204,1.0,0.0284,91.758,4.0,0.387
5268,5268,46.0,190773.0,0.867,0.599,0.535,9.0,0.741,10.522,1.0,0.0339,117.59,4.0,0.835
5269,5269,30.0,140173.0,0.721,0.6859999999999999,0.187,8.0,0.12,12.062,1.0,0.0391,89.616,4.0,0.772
5270,5270,39.0,186333.0,0.251,0.764,0.736,3.0,0.121,7.571,1.0,0.0333,134.336,4.0,0.96
5271,5271,25.0,142773.0,0.067,0.759,0.621,5.0,0.0623,12.539,1.0,0.0314,134.319,4.0,0.921
5272,5272,50.0,139760.0,0.526,0.75,0.711,2.0,0.0282,10.633,1.0,0.0641,105.636,4.0,0.961
5273,5273,27.0,157746.0,0.6779999999999999,0.6609999999999999,0.4,7.0,0.0697,6.499,1.0,0.0245,101.025,4.0,0.397
5274,5274,23.0,193960.0,0.7120000000000001,0.652,0.484,8.0,0.272,10.389,1.0,0.0309,121.604,4.0,0.636
5275,5275,57.0,152533.0,0.578,0.373,0.423,9.0,0.16,11.642,1.0,0.0618,187.477,3.0,0.527
5276,5276,52.0,238333.0,0.511,0.471,0.675,0.0,0.232,9.07,1.0,0.0513,125.313,4.0,0.53
5277,5277,24.0,169000.0,0.23,0.73,0.225,2.0,0.258,15.429,1.0,0.032,123.61,4.0,0.596
5278,5278,47.0,158306.0,0.748,0.799,0.345,10.0,0.169,11.52,1.0,0.0276,90.417,4.0,0.776
5279,5279,51.0,162866.0,0.7020000000000001,0.5660000000000001,0.409,7.0,0.101,10.379,1.0,0.0265,103.233,4.0,0.458
5280,5280,42.0,168933.0,0.586,0.601,0.766,7.0,0.347,13.262,1.0,0.0466,130.14,4.0,0.856
5281,5281,34.0,239066.0,0.528,0.422,0.537,5.0,0.182,10.214,1.0,0.0276,96.198,4.0,0.43
5282,5282,28.0,155226.0,0.665,0.607,0.598,10.0,0.136,8.875,1.0,0.0739,151.233,4.0,0.733
5283,5283,36.0,211106.0,0.927,0.429,0.317,0.0,0.116,11.322,1.0,0.0292,102.109,3.0,0.302
5284,5284,56.0,244760.0,0.745,0.723,0.564,5.0,0.219,12.194,1.0,0.294,102.581,4.0,0.963
5285,5285,24.0,201600.0,0.232,0.528,0.421,2.0,0.159,16.302,1.0,0.0858,85.449,4.0,0.763
5286,5286,31.0,123666.0,0.458,0.453,0.51,0.0,0.106,8.94,1.0,0.0357,83.045,4.0,0.747
5287,5287,57.0,138600.0,0.928,0.626,0.04,4.0,0.11,19.994,1.0,0.0405,117.136,4.0,0.418
5288,5288,40.0,174226.0,0.122,0.6859999999999999,0.432,2.0,0.0872,14.904,1.0,0.0724,82.732,4.0,0.722
5289,5289,41.0,171093.0,0.5670000000000001,0.708,0.482,6.0,0.115,10.366,1.0,0.0315,109.41,4.0,0.699
5290,5290,33.0,181666.0,0.7909999999999999,0.6,0.517,9.0,0.108,9.567,1.0,0.032,136.521,4.0,0.645
5291,5291,57.0,172986.0,0.589,0.6759999999999999,0.58,5.0,0.218,14.217,1.0,0.0506,95.358,4.0,0.89
5292,5292,30.0,145946.0,0.0764,0.614,0.706,4.0,0.306,7.397,0.0,0.0292,127.952,4.0,0.867
5293,5293,60.0,190040.0,0.715,0.456,0.383,9.0,0.127,9.516,1.0,0.0263,82.026,4.0,0.67
5294,5294,28.0,140960.0,0.31,0.521,0.718,2.0,0.0648,9.102,1.0,0.0324,151.216,4.0,0.849
5295,5295,24.0,175933.0,0.187,0.591,0.551,2.0,0.0749,13.72,1.0,0.0286,100.326,4.0,0.877
5296,5296,30.0,210679.0,0.408,0.682,0.532,4.0,0.122,11.61,1.0,0.0826,88.286,4.0,0.773
5297,5297,42.0,215360.0,0.394,0.465,0.519,5.0,0.204,11.819,1.0,0.0239,86.6,4.0,0.881
5298,5298,23.0,200426.0,0.584,0.458,0.234,8.0,0.182,14.843,1.0,0.0273,77.317,3.0,0.197
5299,5299,57.0,242960.0,0.0238,0.66,0.523,4.0,0.142,12.068,1.0,0.0608,126.342,4.0,0.794
5300,5300,29.0,166360.0,0.794,0.5379999999999999,0.243,2.0,0.135,13.146,1.0,0.0329,96.832,3.0,0.465
5301,5301,28.0,149800.0,0.8109999999999999,0.737,0.483,5.0,0.196,8.389,1.0,0.0281,113.365,4.0,0.802
5302,5302,37.0,125666.0,0.883,0.544,0.312,4.0,0.134,12.146,1.0,0.0266,91.974,4.0,0.505
5303,5303,25.0,177106.0,0.5760000000000001,0.7140000000000001,0.446,10.0,0.0798,10.304,1.0,0.0323,107.313,4.0,0.625
5304,5304,29.0,155586.0,0.482,0.455,0.351,10.0,0.0768,13.845,1.0,0.0316,85.465,3.0,0.593
5305,5305,54.0,183666.0,0.93,0.624,0.257,5.0,0.138,13.341,1.0,0.0444,85.617,4.0,0.681
5306,5306,29.0,138800.0,0.307,0.565,0.336,7.0,0.0949,16.387,1.0,0.0319,82.294,4.0,0.796
5307,5307,25.0,150146.0,0.726,0.669,0.357,5.0,0.113,12.176,1.0,0.0338,86.147,4.0,0.77
5308,5308,20.0,162693.0,0.302,0.428,0.32,9.0,0.074,15.107,1.0,0.0291,105.765,4.0,0.572
5309,5309,36.0,150466.0,0.8270000000000001,0.59,0.362,7.0,0.166,10.123,1.0,0.0256,96.344,3.0,0.521
5310,5310,25.0,182933.0,0.296,0.5539999999999999,0.665,2.0,0.583,8.413,1.0,0.0329,88.847,4.0,0.35
5311,5311,36.0,177733.0,0.181,0.69,0.639,7.0,0.0799,13.579,1.0,0.0413,94.661,4.0,0.928
5312,5312,46.0,143333.0,0.57,0.639,0.53,2.0,0.0911,9.358,1.0,0.0319,138.72,4.0,0.918
5313,5313,36.0,211760.0,0.362,0.516,0.741,7.0,0.127,7.499,1.0,0.0327,99.748,4.0,0.761
5314,5314,33.0,169346.0,0.368,0.754,0.497,4.0,0.193,11.14,1.0,0.039,95.502,4.0,0.789
5315,5315,19.0,181026.0,0.556,0.473,0.341,9.0,0.34,13.48,1.0,0.031,126.735,3.0,0.501
5316,5316,35.0,128253.0,0.861,0.597,0.346,7.0,0.13,12.679,1.0,0.0399,118.704,4.0,0.499
5317,5317,64.0,215066.0,0.131,0.517,0.535,0.0,0.085,12.027,1.0,0.0494,135.087,4.0,0.933
5318,5318,30.0,172800.0,0.6609999999999999,0.693,0.484,5.0,0.12,10.004,1.0,0.0281,132.879,4.0,0.902
5319,5319,24.0,201386.0,0.189,0.659,0.281,7.0,0.112,13.564,1.0,0.0268,108.287,4.0,0.518
5320,5320,28.0,223200.0,0.637,0.556,0.207,9.0,0.228,16.11,1.0,0.0334,86.683,3.0,0.267
5321,5321,27.0,181932.0,0.715,0.4920000000000001,0.242,10.0,0.099,14.483,1.0,0.0332,138.495,4.0,0.503
5322,5322,25.0,240339.0,0.488,0.59,0.612,2.0,0.0822,11.739,1.0,0.0581,120.635,4.0,0.739
5323,5323,36.0,165293.0,0.588,0.659,0.456,1.0,0.198,8.883,1.0,0.0307,133.229,4.0,0.892
5324,5324,33.0,196000.0,0.848,0.634,0.181,1.0,0.102,16.74,1.0,0.0306,152.966,4.0,0.701
5325,5325,21.0,145253.0,0.629,0.535,0.912,5.0,0.216,8.18,1.0,0.0573,181.036,4.0,0.906
5326,5326,76.0,161533.0,0.5660000000000001,0.674,0.537,1.0,0.131,10.971,0.0,0.0363,110.578,4.0,0.809
5327,5327,30.0,202733.0,0.7609999999999999,0.545,0.252,2.0,0.0703,13.462,1.0,0.0272,99.156,4.0,0.349
5328,5328,19.0,167893.0,0.897,0.65,0.302,9.0,0.147,14.152,1.0,0.0345,118.828,4.0,0.813
5329,5329,55.0,178733.0,0.387,0.41,0.568,2.0,0.389,11.673,1.0,0.0346,103.026,4.0,0.644
5330,5330,25.0,156946.0,0.209,0.6409999999999999,0.631,7.0,0.109,8.171,1.0,0.0243,92.706,3.0,0.716
5331,5331,32.0,155533.0,0.636,0.562,0.353,8.0,0.105,11.882,1.0,0.0249,77.973,4.0,0.431
5332,5332,45.0,123133.0,0.708,0.684,0.498,4.0,0.365,10.836,1.0,0.03,131.855,4.0,0.905
5333,5333,47.0,162840.0,0.328,0.695,0.592,7.0,0.12,9.427,1.0,0.0747,115.397,4.0,0.803
5334,5334,43.0,159666.0,0.335,0.467,0.568,10.0,0.119,9.944,1.0,0.0385,177.633,4.0,0.623
5335,5335,52.0,219946.0,0.349,0.633,0.325,9.0,0.114,9.05,1.0,0.0268,79.079,4.0,0.225
5336,5336,56.0,225626.0,0.196,0.825,0.274,2.0,0.0581,17.42,0.0,0.033,127.299,4.0,0.775
5337,5337,41.0,186706.0,0.17,0.611,0.616,9.0,0.611,10.749,1.0,0.063,168.876,4.0,0.853
5338,5338,43.0,386026.0,0.276,0.366,0.479,7.0,0.136,9.774,1.0,0.0438,80.842,4.0,0.397
5339,5339,37.0,203238.0,0.457,0.613,0.453,5.0,0.111,13.595,1.0,0.0593,170.132,4.0,0.772
5340,5340,39.0,170146.0,0.0872,0.5920000000000001,0.469,8.0,0.0605,12.276,1.0,0.0268,144.152,4.0,0.88
5341,5341,37.0,199666.0,0.00143,0.745,0.411,2.0,0.0757,16.298,1.0,0.0404,120.833,4.0,0.853
5342,5342,37.0,250120.0,0.318,0.63,0.478,11.0,0.0942,10.589,1.0,0.0275,92.491,4.0,0.279
5343,5343,47.0,159866.0,0.108,0.696,0.513,8.0,0.0379,14.242,1.0,0.0336,129.212,4.0,0.972
5344,5344,39.0,159506.0,0.148,0.541,0.478,5.0,0.181,14.94,1.0,0.0345,189.001,3.0,0.954
5345,5345,48.0,171906.0,0.47,0.551,0.214,0.0,0.141,16.631,0.0,0.0282,75.268,4.0,0.294
5346,5346,43.0,183600.0,0.173,0.633,0.444,2.0,0.0821,14.09,1.0,0.0264,106.111,3.0,0.45
5347,5347,58.0,168000.0,0.455,0.7140000000000001,0.522,7.0,0.0967,9.773,1.0,0.0283,121.312,4.0,0.69
5348,5348,46.0,247040.0,0.038,0.691,0.497,11.0,0.0859,13.248,1.0,0.0473,103.893,4.0,0.701
5349,5349,47.0,236173.0,0.526,0.731,0.608,7.0,0.126,10.69,1.0,0.0267,126.263,4.0,0.745
5350,5350,35.0,235693.0,0.8540000000000001,0.515,0.12,1.0,0.121,18.708,1.0,0.0309,99.932,4.0,0.186
5351,5351,43.0,199200.0,0.249,0.764,0.448,0.0,0.107,12.371,1.0,0.0336,124.226,4.0,0.868
5352,5352,40.0,146466.0,0.366,0.82,0.529,6.0,0.09,10.08,0.0,0.0385,112.114,4.0,0.853
5353,5353,42.0,203600.0,0.841,0.659,0.34,4.0,0.222,14.976,1.0,0.035,81.64,4.0,0.694
5354,5354,38.0,183533.0,0.5479999999999999,0.6659999999999999,0.64,4.0,0.177,13.945,1.0,0.0387,107.751,4.0,0.954
5355,5355,49.0,220426.0,0.216,0.66,0.688,4.0,0.0685,12.563,0.0,0.0304,87.126,4.0,0.718
5356,5356,46.0,292626.0,0.726,0.654,0.259,4.0,0.0541,16.728,1.0,0.0304,112.1,4.0,0.466
5357,5357,49.0,249880.0,0.4270000000000001,0.589,0.641,8.0,0.0558,5.533,1.0,0.0313,204.003,4.0,0.795
5358,5358,42.0,232773.0,0.7170000000000001,0.67,0.265,6.0,0.102,12.741,1.0,0.0289,117.799,4.0,0.255
5359,5359,34.0,184946.0,0.277,0.574,0.47,10.0,0.061,13.137,1.0,0.0356,160.821,4.0,0.937
5360,5360,38.0,222426.0,0.0849,0.6629999999999999,0.561,5.0,0.0725,7.971,1.0,0.0248,102.911,4.0,0.605
5361,5361,50.0,185040.0,0.163,0.75,0.411,0.0,0.511,14.443,1.0,0.0313,111.666,4.0,0.433
5362,5362,40.0,216373.0,0.649,0.481,0.0758,7.0,0.0859,23.435,1.0,0.0433,71.892,4.0,0.14
5363,5363,39.0,239440.0,0.542,0.556,0.426,2.0,0.312,12.543,1.0,0.0278,106.029,4.0,0.469
5364,5364,53.0,155266.0,0.255,0.664,0.49,7.0,0.0734,15.46,1.0,0.0357,165.542,4.0,0.937
5365,5365,52.0,254640.0,0.426,0.565,0.456,4.0,0.0612,8.124,1.0,0.031,201.644,4.0,0.588
5366,5366,34.0,266666.0,0.723,0.557,0.187,11.0,0.112,15.762,1.0,0.0285,97.436,4.0,0.147
5367,5367,32.0,200066.0,0.652,0.434,0.336,5.0,0.123,12.828,1.0,0.0382,62.205,4.0,0.475
5368,5368,56.0,200826.0,0.235,0.762,0.318,9.0,0.138,16.046,1.0,0.0355,130.516,4.0,0.677
5369,5369,47.0,195133.0,0.672,0.441,0.262,4.0,0.133,13.435,1.0,0.0301,138.327,4.0,0.317
5370,5370,33.0,215666.0,0.565,0.594,0.321,5.0,0.0913,11.886,1.0,0.0234,91.203,4.0,0.31
5371,5371,52.0,168213.0,0.0399,0.74,0.703,9.0,0.0378,11.87,1.0,0.0576,106.878,4.0,0.816
5372,5372,52.0,287626.0,0.7959999999999999,0.693,0.454,2.0,0.143,12.44,1.0,0.0332,122.641,4.0,0.54
5373,5373,37.0,248133.0,0.602,0.38,0.228,7.0,0.154,14.373,1.0,0.0261,77.177,4.0,0.181
5374,5374,36.0,251266.0,0.387,0.615,0.572,2.0,0.141,10.105,1.0,0.0307,114.016,4.0,0.544
5375,5375,40.0,164000.0,0.227,0.595,0.47,7.0,0.334,12.938,1.0,0.03,157.207,4.0,0.935
5376,5376,32.0,215906.0,0.328,0.757,0.416,2.0,0.0535,14.597,1.0,0.0665,125.038,4.0,0.714
5377,5377,31.0,228866.0,0.539,0.525,0.452,8.0,0.201,12.955,1.0,0.0367,117.939,4.0,0.349
5378,5378,40.0,238506.0,0.233,0.698,0.381,4.0,0.106,11.281,1.0,0.0291,86.302,4.0,0.365
5379,5379,43.0,271666.0,0.0999,0.609,0.681,9.0,0.0422,11.491,1.0,0.0394,172.609,4.0,0.895
5380,5380,32.0,174533.0,0.606,0.48,0.633,7.0,0.323,9.09,1.0,0.135,186.113,4.0,0.887
5381,5381,47.0,194853.0,0.475,0.747,0.568,9.0,0.127,8.651,0.0,0.0319,121.615,4.0,0.684
5382,5382,46.0,152506.0,0.693,0.615,0.759,4.0,0.0848,7.722,1.0,0.045,175.249,4.0,0.96
5383,5383,29.0,165426.0,0.898,0.5770000000000001,0.158,5.0,0.211,16.836,1.0,0.0269,83.938,3.0,0.285
5384,5384,54.0,231026.0,0.373,0.5489999999999999,0.287,5.0,0.115,13.135,1.0,0.0362,132.439,4.0,0.382
5385,5385,30.0,281533.0,0.9,0.446,0.202,7.0,0.115,11.495,1.0,0.0282,91.003,4.0,0.0694
5386,5386,29.0,205733.0,0.434,0.794,0.273,8.0,0.218,17.335,1.0,0.0315,110.912,4.0,0.741
5387,5387,52.0,186346.0,0.175,0.657,0.415,5.0,0.132,9.915,1.0,0.025,96.03,4.0,0.347
5388,5388,44.0,185573.0,0.8740000000000001,0.452,0.158,2.0,0.0846,14.317,1.0,0.0358,129.822,3.0,0.134
5389,5389,51.0,170266.0,0.22,0.7,0.56,9.0,0.13,11.251,1.0,0.051,102.286,4.0,0.841
5390,5390,26.0,196666.0,0.6409999999999999,0.574,0.17,7.0,0.12,17.717,1.0,0.0267,87.18,3.0,0.491
5391,5391,32.0,241026.0,0.6970000000000001,0.615,0.335,7.0,0.122,12.372,1.0,0.0251,90.956,4.0,0.441
5392,5392,29.0,148266.0,0.465,0.6729999999999999,0.227,4.0,0.41,15.344,1.0,0.0299,131.185,4.0,0.875
5393,5393,29.0,233693.0,0.183,0.4370000000000001,0.476,7.0,0.0419,10.545,1.0,0.0334,200.469,4.0,0.846
5394,5394,53.0,167426.0,0.126,0.6729999999999999,0.84,4.0,0.175,5.114,1.0,0.0381,144.184,4.0,0.749
5395,5395,54.0,253293.0,0.8079999999999999,0.616,0.217,0.0,0.122,15.439,1.0,0.0335,130.613,3.0,0.141
5396,5396,51.0,202306.0,0.0531,0.6940000000000001,0.338,7.0,0.429,16.927,1.0,0.0275,109.062,4.0,0.575
5397,5397,36.0,161493.0,0.0972,0.755,0.593,4.0,0.13,11.093,1.0,0.0295,109.812,4.0,0.919
5398,5398,30.0,209439.0,0.0368,0.773,0.692,8.0,0.0574,6.59,1.0,0.0299,114.153,4.0,0.954
5399,5399,46.0,149333.0,0.519,0.636,0.479,2.0,0.408,11.555,1.0,0.0812,159.433,4.0,0.935
5400,5400,33.0,205866.0,0.472,0.639,0.31,0.0,0.693,15.605,1.0,0.0379,79.149,4.0,0.644
5401,5401,63.0,182415.0,0.541,0.675,0.448,11.0,0.126,13.175,0.0,0.0389,101.344,4.0,0.441
